"namespace","name","type","cardinality","tags","description","validation","","displayName","source","","calculationFunction","calculationFunctionParameters","defaultFromField","defaulting","defaultValue"
"product","counterparty_trader_primarylocation","EnumeratedString","Many","","The primary location of residence and/or employment of the trader responsible for entering the trade on the Counterparty side, e.g. [""US""]. If multiple traders are involved and are associated at different locations, then a list may be provided, e.g. [""US"",""AU""]. This may or may not coincide with the physical location of the trade(s) at the time of trader execution.","lookup:LocationCode","","Counterparty trader primary location of employment","","","","","","NONE",""
"product","counterpartyid","String","One","","","","","","","","","","","NONE",""
"product","country","EnumeratedString","One","","","lookup:CountryCode","","","","","","","","NONE",""
"product","countryOfContractAcceptance","EnumeratedString","One","","Country where the contract is entered into, i.e. place where the acceptance of the offer occurs or where an instantaneous form of communication is used to communicate the acceptance","lookup:CountryCode","","","","","","","","NONE",""
"product","coupon","BigDecimal","One","","","","","","","","","","","NONE",""
"product","credit-index-name","EnumeratedString","One","","Name of a credit index","","","","","","","","","NONE",""
"product","credit-index-series","Integer","One","","Credit index series","","","","","","","","","NONE",""
"product","creditIndexName","EnumeratedString","One","","Credit index names","lookup:CreditIndexNameType","","","","","","","","NONE",""
"product","creditIndexSeries","Integer","One","","Credit index series number","","","","","","","","","NONE",""
"product","csaCreditRiskRelationship","Boolean","One","","Derivatives firm will, as a result of its relationship with the derivatives party have any credit risk in relation to the derivatives party","","","","CSA National Instrument 93-101","","","","","NONE",""
"product","csaDealerDirectedByAdvisor","Boolean","One","","Transactions where a derivatives dealer only enters a transaction as directed by a derivatives adviser acting for the derivatives party","","","","CSA National Instrument 93-101","","","","","NONE",""
"product","csaDerivativeFinancialOtherInterest","Boolean","One","","For CSA purposes, a derivative with a financial or other interest","","","","CSA National Instrument 93-101","","","","","NONE",""
"product","csaDerivativeSecurityUnderlyingInterest","Boolean","One","","Derivative that has one or more securities as an underlying interest","","","","CSA National Instrument 93-101","","","","","NONE",""
"product","csaEligibleDerivativesPartyASATP","Boolean","One","","Transaction where the client is an eligible derivatives party ASATP","","","","CSA National Instrument 93-101","","","","","NONE",""
"product","csaLocalJurisdiction","String","One","","The local jurisdiction of a transaction regulated by CSA","","","","","","","","","NONE",""
"product","csaMajorityOwnedAffiliateNonInvestmentFirm","Boolean","One","","Indicates whether a client to a derivative is a majority-owned affiliate that is not an investment firm","","","","","","","","","NONE",""
"product","csaManitobaDerivative","Boolean","One","","A derivative other than a contract or instrument that is not a derivative per MSC Rule 91-506","","","","Sections 2, 4 and 5 of Manitoba Securities Commission Rule 91-506 Derivatives: Product Determination","","","","","NONE",""
"product","csaManitobaExemptDerivativeSecurity","Boolean","One","","A derivative that is otherwise a security that is not a security per MSC Rule 91-506","","","","Sections 2, 4 and 5 of Manitoba Securities Commission Rule 91-506 Derivatives: Product Determination","","","","","NONE",""
"product","csaOntarioDerivative","Boolean","One","","A derivative other than a contract or instrument that is not a derivative per OSC Rule 91-506","","","","Sections 2, 4 and 5 of Ontario Securities Commission Rule 91-506 Derivatives: Product Determination","","","","","NONE",""
"product","csaOntarioExemptDerivativeSecurity","Boolean","One","","A derivative that is otherwise a security that is not a security per OSC Rule 91-506","","","","Section 3 of Ontario Securities Commission Rule 91-506 Derivatives: Product Determination","","","","","NONE",""
"product","csaPartySpecificAdvise","Boolean","One","","Advice is tailored to the needs of the person or company receiving the advice","","","","CSA National Instrument 93-101","","","","","NONE",""
"product","csaQuebecDerivative","Boolean","One","","A derivative per section 1.2 of Regulation 91-506 other than a contract or instrument per section 2 of that regulation","","","","Sections 1.2, 2 of Regulation 91-506 respecting Derivatives Determination","","","","","NONE",""
"product","csaReferralArrangement","Boolean","One","","A referral arrangement in respect of a derivative","","","","CSA National Instrument 93-101","","","","","NONE",""
"product","csaSpecifiedDerivative","Boolean","One","","A specified derivative per Multilateral Instrument 91-101","","","","Multilateral Instrument 91-101 Derivatives: Product Determination","","","","","NONE",""
"product","csaSubmittedAcceptedForClearingASATP","Boolean","One","","The derivative is submitted for clearing to a qualifying clearing agency that provides clearing services in respect of the type of derivative, and the derivative is accepted for clearing by the qualifying clearing agency","","","","CSA National Instrument 93-101","","","","","NONE",""
"product","csas","String","Many","","CSAs applicable to the parties on the trade","","","","","","","","","NONE",""
"product","currency","EnumeratedString","One","","Settlement currency of the transaction","lookup:Currency","","Settlement currency of the transaction","","","","","","FILL_BY_NAME",""
"product","custuserlogon","String","One","","","","","","","","","","","NONE",""
"product","custusername","String","One","","logged in Customer user Name","","","User Name","","","","","","NONE",""
"product","deMinimisTrading","Boolean","One","","Investment Firm parties' trading activity with respect to the shares concerned is non-systematic, ad-hoc, irregular and infrequent","","","","MiFIR art. 23(1)(a)","","","","","NONE",""
"product","dealactionstr","String","One","","","","","","","","","","","NONE",""
"product","dealertradername","String","One","","dealer trader name","","","dealer trader name","","","","","","NONE",""
"product","decidedToDeal","Boolean","One","","Initial decision to deal has been taken","","","","MiFID-II Del. Reg. art. 74","","","","","NONE",""
"product","derivativeRecommendation","Boolean","One","","Derivatives firm recommends a derivatives party to transact in a derivative","","","","","","","","","NONE",""
"product","derivativeWithForeignSecuritiesUnderlying","Boolean","One","","Derivative with at least one single foreign security underlying that has weighting more than 25%","","","","FINMA Circular 2018/2 Margin No. 10","","","","","NONE",""
"product","derivativeWithSwissSecuritiesUnderlying","Boolean","One","","Derivative with at least one single Swiss security underlying that has weighting more than 25%","","","","FINMA Circular 2018/2 Margin No. 10","","","","","NONE",""
"product","desc","String","One","","","","","","","","","","","NONE",""
"product","difficultToUnderstand","Boolean","One","esma","Product incorporates a structure that makes it difficult for the client to understand the risk involved or, for structured deposits, the risk of return or cost of exit.","","","Difficult to Understand","","","","","","FILL_WITH_DEFAULT","FALSE"
"product","disputeValue","BigDecimal","One","","if there is a discrepancy in portfolio reconciliation, this is the value of the dispute","","","","","","","","","NONE",""
"product","distributionRegion","EnumeratedString","One","","Region where the distributor intends to distribute the product","lookup:DistributionRegions","","","","","","","","NONE",""
"product","distributorTier","EnumeratedString","One","","Tier to which a distributor belongs","lookup:DistributorTiers","","","","","","","","NONE",""
"product","earlyTerminationDate","DateType","One","","The date in which a contract was terminated (prior to its scheduled maturity/termination)","","","","","","","","","NONE",""
"product","earlytermination_multipleexercisepermitted","Boolean","One","","","","","","","","","","","NONE",""
"product","earlytermination_partialexercisepermitted","Boolean","One","","","","","","","","","","","NONE",""
"product","earlytermination_settlementmethod","EnumeratedString","One","","","lookup:SettlementMethod","","","","","","","","NONE",""
"product","earlyterminationdate_businessdayconvention","EnumeratedString","One","","","lookup:BusinessDayConvention","","","","","","","","NONE",""
"product","earlyterminationstyle","EnumeratedString","One","","","lookup:OptionStyle","","","","","","","","NONE",""
"product","earlyterminationtype","EnumeratedString","One","","","lookup:EarlyTerminationType","","","","","","","","NONE",""
"product","economicallyEquivalentOTCContract","Boolean","One","esma","OTC contract is economically equivalent to one traded on a trading venue","","","Economically Equivalent OTC Contract","MiFID-II art. 57(1); RTS-21 art. 6","","","","","FILL_WITH_DEFAULT","FALSE"
"product","economicssummary","String","One","","","","","","","","","","","NONE",""
"product","ecpOffersProductToClients","Boolean","One","esma","Eligible Counterparty intends to offer the product to its clients","","","Eligible Counterparty intends to offer the product to its clients","","","","","","FILL_WITH_DEFAULT","FALSE"
"product","effectivedate","DateType","One","","The effective date of the transaction","","","","","","","","","NONE",""
"product","effectivedates_businessdayconventions","EnumeratedString","Many","","","lookup:BusinessDayConvention","","","","","com.droitfintech.tdss.model.trade.attributes.functions.Collector","""floatingleg1_effectivedate_businessdayconvention,fixedleg1_effectivedate_businessdayconvention,floatingleg2_effectivedate_businessdayconvention,fixedleg2_effectivedate_businessdayconvention""","","NONE",""
"product","electronicPetConfirm","Boolean","One","cftc","Whether verification of primary economic terms occurs electronically","","","Electronic verification of Primary Economic Terms","","","","","","FILL_WITH_DEFAULT","TRUE"
"product","eligibleAtCftcDCOs","Boolean","One","","Whether a transaction is eligible to clear at any CFTC registered or exempt DCO","","","","","","","","","FILL_WITH_DEFAULT","TRUE"
"product","eligibleDCOs","EnumeratedString","Many","","The list of DCOs where the transaction is eligible to clear","","","List of clearing-eligible DCOs","","","","","","FILL_WITH_DEFAULT","None"
"product","eligibleToClearAtJSCC","Boolean","One","","","","","","","","","","","NONE",""
"product","embedsDerivative","Boolean","One","esma","Product embeds a derivative","","","","MiFID-II Del. Reg. art. 50(1); ESMA Guidelines 2015/1787","","","","","FILL_WITH_DEFAULT","FALSE"
"product","enforceableCollateralArrangement","Boolean","One","","Legally enforceable collateral arrangement is in place","","","","E.g., SFA 15-G03 sec. 4.2(e)","","","","","NONE",""
"product","enforceableNettingAgreement","Boolean","One","","Legally enforceable netting agreement is in place","","","","E.g., SFA 15-G03 sec. 4.2(d)","","","","","NONE",""
"product","entitledToVotingRights","Boolean","One","","Whether the product entitles the shareholder to voting rights","","","","Directive 2004/109/EC Article 13(1)","","","","","NONE",""
"product","entityCategory1ClearingEffectiveDate","DateType","One","","required for MS mandatory clearing feed generation","","","","","","","","","NONE",""
"product","entityCategory1FrontloadingDate","DateType","One","","required for MS mandatory clearing feed generation","","","","","","","","","NONE",""
"product","entityCategory2ClearingEffectiveDate","DateType","One","","required for MS mandatory clearing feed generation","","","","","","","","","NONE",""
"product","entityCategory2FrontloadingDate","DateType","One","","required for MS mandatory clearing feed generation","","","","","","","","","NONE",""
"product","entityCategory3ClearingEffectiveDate","DateType","One","","required for MS mandatory clearing feed generation","","","","","","","","","NONE",""
"product","entityCategory4ClearingEffectiveDate","DateType","One","","required for MS mandatory clearing feed generation","","","","","","","","","NONE",""
"product","entityid","String","One","","","","","","","","","","","FILL_BY_NAME",""
"product","entityname","String","One","","","","","","","","","","","NONE",""
"product","equityDerivativeUnderlyingInstrument","String","One","","Description of the underlying index for stock index futures/forwards/options","","","","MiFID RTS 2 Annex III Table 6.1","","","","","NONE",""
"product","equityIndexType","EnumeratedString","One","","Index type of an equity derivative","lookup:EquityIndexType","","","","","","","","NONE",""
"product","equityPostTradeDeferralAuthorized","Boolean","One","msc,esma","Indicates post-trade publication deferral has been authorized for the product","","","Equity Post-Trade Transparency Deferral Authorized","MiFIR art. 14(2)","","","","","FILL_WITH_DEFAULT","FALSE"
"product","equitySwapUnderlier","String","One","","Name of the underlying share, basket, or index of an equity swap","","","","MiFID RTS 2 Annex III Table 6.1","","","","","NONE",""
"product","escbMemberTransparencyExempt","Boolean","One","esma","ESCB Member has given notice that transaction is exempt under MiFIR 1(6)","","","Transparency-Exempt Transaction with ESCB Member","MiFIR art. 1(6); RTS-2 arts. 14-15","","","","","FILL_WITH_DEFAULT","FALSE"
"product","esmaAssetClass","EnumeratedString","One","esma","ESMA Asset Class","lookup:ESMAAssetClasses","","ESMA Asset Class","","","","","","NONE",""
"product","esmaAssetSubClass","EnumeratedString","One","esma","ESMA Asset Sub Class","lookup:ESMAAssetSubClasses","","ESMA Asset Sub Class","","","","","","NONE",""
"product","esmaClearingTemporarySuspension","Boolean","One","emir","The EMIR Clearing Obligation has been suspended for a party to the trade or for a particular instrument or asset class.","","","Regulation (EU) 2019/834 amending Regulation (EU) No 648/2012 Article 6a.","","","","","","NONE",""
"product","esmaCollateralReuseArrangement","Boolean","One","","A collateral arrangement where the receiving party of the collateral intends to reuse the collateral","","","","ESMA SFTR Reuse (2015/2365)","","","","","NONE",""
"product","esmaCollateralReuseEffectedInOperations","Boolean","One","","The reuse of the collateral is effected in the course of the operations of a EU branch of a third country entity","","","","Article 2 (d) (ii), REGULATION (EU) 2015/2365","","","","","NONE",""
"product","esmaCollateralReuseRiskInformed","Boolean","One","","Receiving party of the collateral informs the providing party of the collateral of the risk and consequences involved in the reuse","","","","Article 15 (a), REGULATION (EU) 2015/2365","","","","","NONE",""
"product","esmaCommodityUnderlierClassification","EnumeratedString","One","","Identifies underlying commodity of a commodity derivative defined at the most granular level as specified in Table 2 of the Annex of Commission Delegated Regulation (EU) 2017/585 (Financial Instrument Reference Data)","lookup:ESMACommodityUnderlyerClassification","","","Package Delegated Regulation Article 6(b); RTS 23 Annex Table 2","","","","","NONE",""
"product","esmaCommodityUnderlyerClassification","EnumeratedString","One","","Identifies underlying commodity of a commodity derivative defined at the most granular level as specified in Table 2 of the Annex of Commission Delegated Regulation (EU) 2017/585 (Financial Instrument Reference Data)","lookup:ESMACommodityUnderlyerClassification","","","Package Delegated Regulation Article 6(b); RTS 23 Annex Table 2","","","","","NONE",""
"product","esmaContractType","EnumeratedString","One","","Derivative contract type as defined in RTS 2 Field 5","lookup:ESMAContractTypes","","","MiFIR RTS 2, Annex IV, Table 2, Field 5","","","","","NONE",""
"product","esmaEndorsedUti","Boolean","One","","Flag determining if there is a global UTI endorsed by ESMA","","","","SFTR UTI Generation Party Waterfall","","","","","NONE",""
"product","esmaFinancialInstrumentTransferred","Boolean","One","","The financial instruments received under a collateral arrangement are transferred from the account of the providing counterparty","","","","Article 15 (2), REGULATION (EU) 2015/2365","","","","","NONE",""
"product","esmaReuseExpressConsent","Boolean","One","","Providing counterparty of the collateral gives explicit consent of the reuse","","","","Article 15 (1)(b), REGULATION (EU) 2015/2365","","","","","NONE",""
"product","esmaReuseTransferEvidenced","Boolean","One","","When the providing counterparty to a collateral arrangement is established in a third country and the account of the counterparty providing the collateral is maintained in and subject to the law of a third country, the reuse shall be evidenced either by a transfer from the account of the providing counterparty or by other appropriate means","","","","Article 15 (2) (b) derogation, REGULATION (EU) 2015/2365","","","","","NONE",""
"product","esmaSubAssetClass","EnumeratedString","One","","RTS 2 Sub-Asset Class","lookup:ESMASubAssetClasses","","","MiFIR RTS 2","","","","","NONE",""
"product","eurexZurichTradedContract","Boolean","One","","Contract is traded on Eurex Zurich","","","","","","","","","NONE",""
"product","exchangeMemberForTradedProduct","EnumeratedString","One","","The party that is an exchange member or participant of the venue on which the product is traded","lookup:PartySide","","","MiFID-II art. 58(3)","","","","","NONE",""
"product","exchangeTradedSpot","Boolean","One","","Whether an instrument is an exchange traded Spot","","","","","","","","","NONE",""
"product","exchange_rate_in_eur","BigDecimal","One","","Exchange rate in EUR","","","","","","","","","NONE",""
"product","executedTwoHoursBeforeEOD","Boolean","One","esma","Trade is executed more than two hours before the end of the trading day","","","Executed two hours before EOD","RTS-1 art. 15(3)(a)","","","","","FILL_WITH_DEFAULT","FALSE"
"product","executed_on_facility","Boolean","One","","","","","","","","","","","NONE",""
"product","executingDealerSwapDealer","Boolean","One","","Prime brokerage agreements where the executing dealer is a swap dealer","","","","","","","","","NONE",""
"product","executingDealerTransaction","Boolean","One","","True if there is an executing dealer that has entered into transaction with the Prime Broker (Swap Dealer) of equal and opposite conditions to the transaction between the Broker (SD) and counterparty","","","","","","","","","NONE",""
"product","executionVenueCode","String","One","","Execution venue MIC","","","","","","","","","NONE",""
"product","executionVenueLocation","EnumeratedString","One","","Location of venue where transaction is executed","lookup:LocationCode","","","","","","","","NONE",""
"product","executionVenueTypes","EnumeratedString","Many","","Execution venue type (e.g. SEF, DCM, RM, MTF, etc.)","lookup:ExecutionVenueType","","","","","","","","NONE",""
"product","executionstyle","EnumeratedString","One","","The execution style of the transaction (quote methodology, e.g. RFQ, RFC, RFM, etc.)","lookup:ExecutionStyle","","","","","","","","NONE",""
"product","executiontype","EnumeratedString","One","","Executon type, i.e. ""Voice"" or ""Electronic""","lookup:ExecutionType","","Execution type","","","","","","FILL_WITH_DEFAULT","Voice"
"product","executionvenue","EnumeratedString","One","NONE","Execution venue type (e.g. SEF, MTF, Off Facility, etc.)","lookup:ExecutionVenueType","","Execution venue","","","","","","FILL_WITH_DEFAULT","OffFacility"
"product","exempFuturesUnderlying","Boolean","One","cftc","Whether a derivative is based on an exempt futures contract according Rule 3a12-8 under the Exchange Act","","","Based on exempt futures contract","17 CFR 240.3a12-8","","","","","FILL_WITH_DEFAULT","FALSE"
"product","exemptCooperativeMemberTransaction","Boolean","One","cftc","Whether transaction meets the conditions of 17 CFR Part 50.51(b) as a ""member service"" transaction with respect to cooperative members","","","Exempt Cooperative member service transaction","17 C.F.R. Part 50.51(b)","","","","","FILL_WITH_DEFAULT","FALSE"
"product","exemptSecurityUnderlying","Boolean","One","","A derivative whose underlying is an exempt security or entirely consist of exempt securities.","","","Derivative underlying consists of exempt securities","15 U.S.C. 78c(a)(12)","","","","","FILL_WITH_DEFAULT","FALSE"
"product","exemptTreasuryAffiliateTransaction","Boolean","One","cftc","Whether a transaction entered into by a Treasury Affiliate meets the conditions stated in CFTC Letter 14-144 under ""General Conditions to the Swap Activity""","","","Exempted Treasury Affiliate Transaction","","","","","","FILL_WITH_DEFAULT","FALSE"
"product","exerciseFromOptionDate","DateType","One","","For a swap that results from the exercise of an option, the date on which the exercise takes place. This is also the execution date of the swap.","","","","","","","","","NONE",""
"product","expirationDateClosestToCurrentDate","Boolean","One","","Identifies IR Future contracts with expiration date closest to the current date","","","","Package Delegated Regulation Article 3(f)(2)","","","","","NONE",""
"product","exposureValueTradeExposure","BigDecimal","One","","Exposure value of trade exposure.","","","Exposure Value of Trade Exposure","","","","","","NONE",""
"product","facilitatesecuritysettlement","Boolean","One","","Boolean flag for whether an FX transaction is entered into to facilitate a security transaction","","","If FX transaction is to facilitate a security transaction","","","","","","FILL_WITH_DEFAULT","FALSE"
"product","facingFcaSystematicInternaliserForProduct","Boolean","One","","Facing Systematic Internaliser (as Counterparty) for Product","","","Facing Systematic Internaliser for Product","RTS-2 art. 7(6)","","","","","FILL_WITH_DEFAULT","FALSE"
"product","facingSystematicInternaliserForProduct","Boolean","One","esma","Facing Systematic Internaliser (as Counterparty) for Product","","","Facing Systematic Internaliser for Product","RTS-2 art. 7(6)","","","","","FILL_WITH_DEFAULT","FALSE"
"product","family","EnumeratedString","One","","The index family type of a Credit index, e.g. WesternEurope, HY, SeniorFinancial, etc.","lookup:Family","","","","","","","","NONE",""
"product","farleg_settlement_offsetaftervaluation","TenorType","One","","Number of business days between valuation and settlement on the far leg of an FX swap.","","","","","","","","","NONE",""
"product","fcaAbovePostTradeLIS","Boolean","One","","Trade size is post-trade large in scale threshold","","","Trade size is post-trade large in scale threshold","MiFIR art. 11(1)(a);  RTS-2 arts. 8-9","","","","","FILL_WITH_DEFAULT","FALSE"
"product","fcaAbovePostTradeSSTI","Boolean","One","","Trade is above post-trade size specific to the instrument","","","Trade is above post-trade size specific to the instrument","MiFIR art. 11(1)(c); RTS-2 art. 8, 10","","","","","FILL_WITH_DEFAULT","FALSE"
"product","fcaAbovePreTradeLIS","Boolean","One","","Trade size is pre-trade large in scale threshold","","","Trade size is pre-trade large in scale threshold","MiFIR art. 9(1)(a); RTS-2 art. 16","","","","","FILL_WITH_DEFAULT","FALSE"
"product","fcaAbovePreTradeSSTI","Boolean","One","","Trade is above pre-trade size specific to the instrument","","","Trade is above pre-trade size specific to the instrument","MiFIR art. 9(1)(b); RTS-2 art. 16","","","","","FILL_WITH_DEFAULT","FALSE"
"product","fcaAboveSMS","Boolean","One","","Trade is above standard market size for the product","","","Trade above Standard Market Size","MiFIR art. 14(2)","","","","","FILL_WITH_DEFAULT","FALSE"
"product","fcaAdmissionToTradingRequested","Boolean","One","","A request for admission to trading has been made for the product","","","","MiFIR art. 26(2)(a)","","","","","NONE",""
"product","fcaAdmittedToTradingOnRM_TCM_MTF","Boolean","One","","Product is admitted to trading on a regulated market or on an equivalent third country market or on a MTF, excluding those that embed a derivative or incorporate a structure which makes it difficult for the client to understand the risk involved","","","Product is admitted to trading on a Regulated Market, Third-Country Market, or MTF","MiFID-II art. 25(4)(a)(ii)","","","","","FILL_WITH_DEFAULT","FALSE"
"product","fcaApprovedCommodityHedge","Boolean","One","","Transaction has been approved by CA as exempt from MiFID-II Commodity Position Limits","","","Approved Commodity Hedging Transaction","MiFID-II art. 57(1); RTS-21 art. 8(1)","","","","","FILL_WITH_DEFAULT","FALSE"
"product","fcaAverageDailyTurnover","BigDecimal","One","","Average Daily Turnover of the product in EUR as published by ESMA","","","Average Daily Turnover","","","","","","FILL_WITH_DEFAULT","0"
"product","fcaEconomicallyEquivalentOTCContract","Boolean","One","","OTC contract is economically equivalent to one traded on a trading venue","","","Economically Equivalent OTC Contract","MiFID-II art. 57(1); RTS-21 art. 6","","","","","FILL_WITH_DEFAULT","FALSE"
"product","fcaEquityPostTradeDeferralAuthorized","Boolean","One","","Indicates post-trade publication deferral has been authorized for the product","","","Equity Post-Trade Transparency Deferral Authorized","MiFIR art. 14(2)","","","","","FILL_WITH_DEFAULT","FALSE"
"product","fcaFinancialInstrument","Boolean","One","","Indicates whether the instrument meets the conditions to be considered a MiFID II Financial Instrument","","","","MiFID II, Annex I, Section C","","","","","NONE",""
"product","fcaLiquidMarketForProduct","Boolean","One","","Liquid Market Exists for Product","","","Liquid Market for Product","MiFIR art. 11(1)(b); RTS-2 art. 8","","","","","FILL_WITH_DEFAULT","FALSE"
"product","fcaNonTransactionalActivity","EnumeratedString","Many","","Non-Transactional activity under MiFIR art. 26 reporting and other provisions","lookup:MiFIRNonTransactionalActivity","","MiFIR Non-Transactional Activity","RTS-22 art. 2(5); MiFIR art. 31","","","","","FILL_WITH_DEFAULT","NotApplicable"
"product","fcaPostTradeTransparencyDeferrals","EnumeratedString","Many","","Applicable Post-Trade Transparency Deferrals","lookup:PostTradeTransparencyDeferralType","","Post-Trade Transparency Deferrals","MifIR art. 11; RTS-2 art. 11","","","","","FILL_WITH_DEFAULT","NotApplicable"
"product","fcaPreTradeTransparencyWaivers","EnumeratedString","Many","","Applicable Pre Trade Transparency Waivers","lookup:PreTradeTransparencyWaiverType","","Applicable Pre Trade Transparency Waivers","MiFIR Article 9(1)","","","","","FILL_WITH_DEFAULT","NotApplicable"
"product","fcaReceivingPartyAgreesToReportOrTransmit","Boolean","One","","Party receving the order has agreed to report it or to transmit the necessary information onward","","","Party receving the order has agreed to report it or to transmit the necessary information onward","RTS-22 art. 4(1)(c)","","","","","FILL_WITH_DEFAULT","FALSE"
"product","fcaSystematicInternaliserForProduct","Boolean","One","","Systematic Internaliser for product","","","Systematic Internaliser for product","MiFIR art. 18","","","","","FILL_WITH_DEFAULT","FALSE"
"product","fcaTotv","Boolean","One","","Product is either actively traded on a trading venue or identical to one per ESMA opinion letter ESMA70-156-117","","","Product is TOTV","ESMA70-156-117","","","","","FILL_WITH_DEFAULT","FALSE"
"product","fcaTransmittedOrderDetails","Boolean","One","","Party has transmitted order details to receiving party","","","Party has transmitted order details to receiving party","RTS-22 art. 4(1)(b)","","","","","FILL_WITH_DEFAULT","FALSE"
"product","fcaTransparencyExemptCentralBank","Boolean","One","","ESCB Member has given notice that transaction is exempt under MiFIR 1(6)","","","Transparency-Exempt Transaction with ESCB Member","MiFIR art. 1(6); RTS-2 arts. 14-15","","","","","FILL_WITH_DEFAULT","FALSE"
"product","fcaTransparencySuspended","Boolean","One","","Transparency obligations for product suspended","","","Transparency Suspended","MiFIR art. 11(2); RTS-2 art. 16","","","","","FILL_WITH_DEFAULT","FALSE"
"product","fcaUtotv","Boolean","One","","Product's underlying is traded on trading venue or is an index or basket composed of instruments traded on trading venue","","","","MiFIR art. 26(2)(b)-(c)","","","","","NONE",""
"product","fcaWholesaleEnergyProduct","Boolean","One","","Identifies a product as a UK wholesale energy","","","","Del. Reg. Art. 6(3)","","","","","NONE",""
"product","financialInstrumentPlacement","Boolean","One","","Whether a transaction is related to the placement of financial instruments in the market","","","","BIO-FINMA Art. 56 para 2(f)","","","","","NONE",""
"product","finmaFacilitateSecuritySettlement","Boolean","One","","Whether an FX transaction is entered into to facilitate a security transaction for the purpose of Swiss","","","","","","","","","NONE",""
"product","finmaForeignSecurities","Boolean","One","","Product is non-Swiss security as defined by FINMA","","","","","","","","","NONE",""
"product","finmaIntentToReportLocally","Boolean","One","","Intent to report transaction outside Switzerland to trading venue per Article 32 paragraph 3 of FMIA or to competent foreign supervisory authority that exchanges information with FINMA","","","","FMIO Art. 37 para 4 let. a","","","","","NONE",""
"product","finmaNonReportableEvent","Boolean","One","","Events not reportable or subject to post-trade transparency, including: Assignment of own (group) shares to staff; Exercise of convertible preferred shares; Issue of free shares (including stock dividends); Redemption of bonds at or prior to maturity; Separation of warrant bonds into warrant and “ex option” bond components; Exercise of conversion rights and warrants; Assignment of (OTC) options to staff; Exercise and assignment of standardised derivatives; Exercise of warrants and structured products; Exercise of OTC options; Issue of free options; Exercise of pre-emptive rights; Issue and redemption of fund units; Issue and redemption of ETF units; Transactions in ADRs where the underlying share does not have its primary listing in Switzerland; Securities lending and borrowing; Repurchase agreements; Transfer as collateral; Grey market transactions (e.g. in equities, warrants and bonds); Exchange of American Depository Receipts (ADRs) for Swiss securities; Transactions between natural persons and/or legal entities without securities dealer status; Merger of participants or securities dealers (share exchange, cash payment of fractions)","","","","FINMA Circular 2018/2 sec. X","","","","","NONE",""
"product","finmaRelevantTerminationRights","Boolean","One","","Whether a contract includes termination rights subject to a stay which may be directly or indirectly tried by the actions taken by FINMA","","","","BIO-FINMA Art. 56 para 2(a)","","","","","NONE",""
"product","finmaRepaymentOrRedemption","Boolean","One","","Whether transaction is repayment (e.g. of bonds) or redemption (e.g. of fund units via the custodian bank)","","","","FINMA Circular 2008/04 margin no. 13","","","","","NONE",""
"product","finmaSwissSecurities","Boolean","One","","Securities issued by a company with its registered office in Switzerland or listed in Switzerland.","","","","FINMA Circular 2018/2 Margin No. 11","","","","","NONE",""
"product","finraCatEvent","EnumeratedString","One","","Events that are reportable under FINRA CAT","lookup:FinraCatEvents","","","","","","","","NONE",""
"product","finraCatHandlingInstructionCode","EnumeratedString","Many","","FINRA order handling instruction codes that qualify the pricing, quantity, execution timing or execution method of an order","lookup:FinraCatHandlingInstructionCodes","","","","","","","","NONE",""
"product","finraCatSubEvent","EnumeratedString","One","","Trade events that are reportable under FINRA CAT","lookup:FinraCatSubEvents","","","","","","","","NONE",""
"product","finraEquitySymbol","String","One","","Equity Symbol of FINRA CAT reportable securities","","","","FINRA CAT","","","","","NONE",""
"product","finraEventDate","DateType","One","","FINRA event date","","","","","","","","","NONE",""
"product","finraOptionID","String","One","","Option ID reportable under FINRA CAT","","","","FINRA CAT","","","","","NONE",""
"product","fixedleg1_averagingmethod","String","One","","","","","","","","","","","NONE",""
"product","fixedleg1_businesscenters_all","EnumeratedString","Many","","","lookup:BusinessCenter","","","","","com.droitfintech.tdss.model.trade.attributes.functions.Collector","""fixedleg1_calculationperioddates_businesscenters,fixedleg1_paymentdates_businesscenters,fixedleg1_terminationdate_businesscenters,fixedleg1_paymentdates_businesscenters,fixedleg1_effectivedate_businesscenters""","","NONE",""
"product","fixedleg1_calculationperioddates_businesscenter1","EnumeratedString","One","","","lookup:BusinessCenter","","","","","","","","NONE",""
"product","fixedleg1_calculationperioddates_businesscenter2","EnumeratedString","One","","","lookup:BusinessCenter","","","","","","","","NONE",""
"product","fixedleg1_calculationperioddates_businesscenters","EnumeratedString","Many","","The business centers used for calculation period date adjustments on the fixed leg of a swap","lookup:BusinessCenter","","","","","com.droitfintech.tdss.model.trade.attributes.functions.Collector","""fixedleg1_calculationperioddates_businesscenter1,fixedleg1_calculationperioddates_businesscenter2""","fixedleg1_paymentdates_businesscenters","NONE",""
"product","fixedleg1_calculationperioddates_businessdayconvention","EnumeratedString","One","","The business day convention used for calculation period date adjustments on the fixed leg of a swap.","lookup:BusinessDayConvention","","","","","","","fixedleg1_paymentdates_businessdayconvention","NONE",""
"product","fixedleg1_calculationperioddates_firstregularperiodstartdate","DateType","One","","","","","","","","","","","NONE",""
"product","fixedleg1_calculationperioddates_lastregularperiodenddate","DateType","One","","","","","","","","","","","NONE",""
"product","fixedleg1_calculationperiodfrequency","TenorType","One","","","","","","","","","","fixedleg1_paymentfrequency","NONE",""
